날짜,사고,사망,부상,비트코인가격,,,사고,사망
2007-01-01,59,1,111,0,,,,
2007-01-02,36,5,64,0,,,,
2007-01-03,52,4,87,0,,,,
2007-01-04,47,4,78,0,,,,
2007-01-05,50,5,87,0,,,,
2007-01-06,82,0,161,0,,,,
2007-01-07,48,1,75,0,,,,
2007-01-08,35,1,53,0,,,,
2007-01-09,41,1,77,0,,,,
2007-01-10,53,3,90,0,,,,
2007-01-11,49,2,77,0,,,,
2007-01-12,43,5,83,0,,,,
2007-01-13,66,1,123,0,,,,
2007-01-14,59,3,111,0,,,,
2007-01-15,36,1,61,0,,,,
2007-01-16,50,1,79,0,,,,
2007-01-17,67,2,117,0,,,,
2007-01-18,50,1,89,0,,,,
2007-01-19,57,3,103,0,,,,
2007-01-20,88,4,182,0,,,,
2007-01-21,71,3,140,0,,,,
2007-01-22,48,2,80,0,,,,
2007-01-23,46,4,75,0,,,,
2007-01-24,56,1,97,0,,,,
2007-01-25,68,2,116,0,,,,
2007-01-26,69,1,132,0,,,,
2007-01-27,76,0,151,0,,,,
2007-01-28,88,2,180,0,,,,
2007-01-29,43,1,77,0,,,,
2007-01-30,64,0,114,0,,,,
2007-01-31,65,1,124,0,,,,
2007-02-01,67,4,115,0,,,,
2007-02-02,75,5,155,0,,,,
2007-02-03,73,4,153,0,,,,
2007-02-04,73,1,128,0,,,,
2007-02-05,46,3,64,0,,,,
2007-02-06,63,2,116,0,,,,
2007-02-07,48,1,84,0,,,,
2007-02-08,75,5,158,0,,,,
2007-02-09,63,3,102,0,,,,
2007-02-10,69,1,131,0,,,,
2007-02-11,71,1,122,0,,,,
2007-02-12,43,3,71,0,,,,
2007-02-13,94,1,157,0,,,,
2007-02-14,86,1,176,0,,,,
2007-02-15,66,4,98,0,,,,
2007-02-16,92,2,175,0,,,,
2007-02-17,66,6,129,0,,,,
2007-02-18,67,4,144,0,,,,
2007-02-19,57,0,129,0,,,,
2007-02-20,54,0,124,0,,,,
2007-02-21,40,0,67,0,,,,
2007-02-22,44,0,88,0,,,,
2007-02-23,52,3,102,0,,,,
2007-02-24,52,1,106,0,,,,
2007-02-25,67,1,147,0,,,,
2007-02-26,46,6,85,0,,,,
2007-02-27,59,2,101,0,,,,
2007-02-28,62,2,125,0,,,,
2007-03-01,80,2,160,0,,,,
2007-03-02,104,1,192,0,,,,
2007-03-03,97,7,176,0,,,,
2007-03-04,123,4,258,0,,,,
2007-03-05,60,5,134,0,,,,
2007-03-06,47,4,76,0,,,,
2007-03-07,57,2,97,0,,,,
2007-03-08,70,2,109,0,,,,
2007-03-09,78,3,134,0,,,,
2007-03-10,89,4,157,0,,,,
2007-03-11,83,2,178,0,,,,
2007-03-12,53,3,98,0,,,,
2007-03-13,76,4,137,0,,,,
2007-03-14,53,2,82,0,,,,
2007-03-15,67,1,109,0,,,,
2007-03-16,50,3,86,0,,,,
2007-03-17,98,3,177,0,,,,
2007-03-18,85,2,150,0,,,,
2007-03-19,44,3,75,0,,,,
2007-03-20,67,2,118,0,,,,
2007-03-21,73,6,141,0,,,,
2007-03-22,66,1,127,0,,,,
2007-03-23,92,2,164,0,,,,
2007-03-24,138,2,279,0,,,,
2007-03-25,61,2,158,0,,,,
2007-03-26,51,7,84,0,,,,
2007-03-27,61,2,112,0,,,,
2007-03-28,66,2,100,0,,,,
2007-03-29,102,6,158,0,,,,
2007-03-30,89,1,156,0,,,,
2007-03-31,124,2,232,0,,,,
2007-04-01,79,3,151,0,,,,
2007-04-02,57,0,108,0,,,,
2007-04-03,80,6,135,0,,,,
2007-04-04,64,2,112,0,,,,
2007-04-05,78,3,118,0,,,,
2007-04-06,72,1,124,0,,,,
2007-04-07,75,4,126,0,,,,
2007-04-08,69,3,116,0,,,,
2007-04-09,56,1,96,0,,,,
2007-04-10,65,1,109,0,,,,
2007-04-11,88,3,136,0,,,,
2007-04-12,85,2,178,0,,,,
2007-04-13,77,0,121,0,,,,
2007-04-14,89,2,152,0,,,,
2007-04-15,119,4,246,0,,,,
2007-04-16,71,0,114,0,,,,
2007-04-17,67,1,126,0,,,,
2007-04-18,62,1,103,0,,,,
2007-04-19,69,5,127,0,,,,
2007-04-20,79,4,149,0,,,,
2007-04-21,88,1,167,0,,,,
2007-04-22,90,1,183,0,,,,
2007-04-23,50,3,81,0,,,,
2007-04-24,53,1,83,0,,,,
2007-04-25,59,1,88,0,,,,
2007-04-26,65,1,109,0,,,,
2007-04-27,58,1,112,0,,,,
2007-04-28,97,6,191,0,,,,
2007-04-29,88,5,164,0,,,,
2007-04-30,87,1,158,0,,,,
2007-05-01,131,0,261,0,,,,
2007-05-02,50,0,94,0,,,,
2007-05-03,45,2,84,0,,,,
2007-05-04,69,1,121,0,,,,
2007-05-05,73,0,142,0,,,,
2007-05-06,80,4,167,0,,,,
2007-05-07,51,4,82,0,,,,
2007-05-08,65,5,114,0,,,,
2007-05-09,96,3,170,0,,,,
2007-05-10,65,1,114,0,,,,
2007-05-11,61,2,110,0,,,,
2007-05-12,111,2,210,0,,,,
2007-05-13,85,6,176,0,,,,
2007-05-14,44,0,73,0,,,,
2007-05-15,60,2,86,0,,,,
2007-05-16,110,2,207,0,,,,
2007-05-17,80,2,144,0,,,,
2007-05-18,82,6,160,0,,,,
2007-05-19,94,2,175,0,,,,
2007-05-20,76,2,140,0,,,,
2007-05-21,41,0,58,0,,,,
2007-05-22,64,5,113,0,,,,
2007-05-23,58,0,89,0,,,,
2007-05-24,111,5,214,0,,,,
2007-05-25,67,5,120,0,,,,
2007-05-26,95,4,166,0,,,,
2007-05-27,64,2,139,0,,,,
2007-05-28,51,2,91,0,,,,
2007-05-29,83,1,175,0,,,,
2007-05-30,67,1,110,0,,,,
2007-05-31,61,3,109,0,,,,
2007-06-01,71,0,143,0,,,,
2007-06-02,83,2,147,0,,,,
2007-06-03,88,2,175,0,,,,
2007-06-04,48,2,76,0,,,,
2007-06-05,57,3,101,0,,,,
2007-06-06,75,0,150,0,,,,
2007-06-07,45,2,94,0,,,,
2007-06-08,84,7,155,0,,,,
2007-06-09,109,1,221,0,,,,
2007-06-10,78,4,161,0,,,,
2007-06-11,46,0,90,0,,,,
2007-06-12,51,3,91,0,,,,
2007-06-13,69,3,115,0,,,,
2007-06-14,85,1,154,0,,,,
2007-06-15,59,1,137,0,,,,
2007-06-16,80,2,141,0,,,,
2007-06-17,75,6,120,0,,,,
2007-06-18,46,3,69,0,,,,
2007-06-19,62,1,126,0,,,,
2007-06-20,70,3,112,0,,,,
2007-06-21,124,1,228,0,,,,
2007-06-22,89,3,155,0,,,,
2007-06-23,111,5,223,0,,,,
2007-06-24,122,1,248,0,,,,
2007-06-25,54,2,94,0,,,,
2007-06-26,55,3,100,0,,,,
2007-06-27,72,5,132,0,,,,
2007-06-28,71,3,109,0,,,,
2007-06-29,88,2,165,0,,,,
2007-06-30,83,3,156,0,,,,
2007-07-01,137,9,250,0,,,,
2007-07-02,75,1,128,0,,,,
2007-07-03,61,2,118,0,,,,
2007-07-04,84,2,150,0,,,,
2007-07-05,73,0,126,0,,,,
2007-07-06,65,0,107,0,,,,
2007-07-07,82,0,182,0,,,,
2007-07-08,74,3,162,0,,,,
2007-07-09,65,5,93,0,,,,
2007-07-10,103,3,181,0,,,,
2007-07-11,94,1,170,0,,,,
2007-07-12,77,5,138,0,,,,
2007-07-13,68,4,124,0,,,,
2007-07-14,83,4,146,0,,,,
2007-07-15,76,1,141,0,,,,
2007-07-16,87,4,165,0,,,,
2007-07-17,93,3,177,0,,,,
2007-07-18,40,6,68,0,,,,
2007-07-19,92,7,149,0,,,,
2007-07-20,60,5,94,0,,,,
2007-07-21,74,1,136,0,,,,
2007-07-22,85,5,149,0,,,,
2007-07-23,37,1,69,0,,,,
2007-07-24,62,4,108,0,,,,
2007-07-25,58,0,92,0,,,,
2007-07-26,42,1,79,0,,,,
2007-07-27,46,3,75,0,,,,
2007-07-28,49,4,89,0,,,,
2007-07-29,66,0,162,0,,,,
2007-07-30,50,0,100,0,,,,
2007-07-31,52,0,112,0,,,,
2007-08-01,56,2,98,0,,,,
2007-08-02,61,2,98,0,,,,
2007-08-03,55,3,112,0,,,,
2007-08-04,82,4,190,0,,,,
2007-08-05,60,2,115,0,,,,
2007-08-06,59,2,103,0,,,,
2007-08-07,72,1,136,0,,,,
2007-08-08,75,4,125,0,,,,
2007-08-09,52,1,94,0,,,,
2007-08-10,61,0,103,0,,,,
2007-08-11,80,4,150,0,,,,
2007-08-12,88,3,176,0,,,,
2007-08-13,45,0,84,0,,,,
2007-08-14,75,1,138,0,,,,
2007-08-15,100,5,200,0,,,,
2007-08-16,57,2,85,0,,,,
2007-08-17,55,3,91,0,,,,
2007-08-18,80,1,168,0,,,,
2007-08-19,74,1,150,0,,,,
2007-08-20,56,3,112,0,,,,
2007-08-21,53,4,82,0,,,,
2007-08-22,54,3,89,0,,,,
2007-08-23,57,2,109,0,,,,
2007-08-24,63,4,112,0,,,,
2007-08-25,67,2,122,0,,,,
2007-08-26,99,3,212,0,,,,
2007-08-27,43,1,98,0,,,,
2007-08-28,70,2,130,0,,,,
2007-08-29,92,3,151,0,,,,
2007-08-30,79,3,141,0,,,,
2007-08-31,70,3,133,0,,,,
2007-09-01,114,1,228,0,,,,
2007-09-02,95,3,178,0,,,,
2007-09-03,58,2,95,0,,,,
2007-09-04,69,7,107,0,,,,
2007-09-05,100,1,170,0,,,,
2007-09-06,102,2,158,0,,,,
2007-09-07,81,0,127,0,,,,
2007-09-08,86,3,163,0,,,,
2007-09-09,67,5,137,0,,,,
2007-09-10,45,2,79,0,,,,
2007-09-11,58,5,100,0,,,,
2007-09-12,52,3,83,0,,,,
2007-09-13,52,2,97,0,,,,
2007-09-14,118,1,200,0,,,,
2007-09-15,129,6,215,0,,,,
2007-09-16,103,0,211,0,,,,
2007-09-17,59,4,90,0,,,,
2007-09-18,53,1,96,0,,,,
2007-09-19,103,2,174,0,,,,
2007-09-20,82,5,156,0,,,,
2007-09-21,91,1,159,0,,,,
2007-09-22,104,3,174,0,,,,
2007-09-23,106,6,211,0,,,,
2007-09-24,79,2,171,0,,,,
2007-09-25,65,3,152,0,,,,
2007-09-26,59,1,126,0,,,,
2007-09-27,73,1,122,0,,,,
2007-09-28,61,3,113,0,,,,
2007-09-29,71,2,124,0,,,,
2007-09-30,72,2,123,0,,,,
2007-10-01,46,0,81,0,,,,
2007-10-02,46,1,77,0,,,,
2007-10-03,74,1,133,0,,,,
2007-10-04,68,1,133,0,,,,
2007-10-05,74,4,111,0,,,,
2007-10-06,82,2,135,0,,,,
2007-10-07,89,1,188,0,,,,
2007-10-08,61,0,108,0,,,,
2007-10-09,67,3,103,0,,,,
2007-10-10,63,2,106,0,,,,
2007-10-11,76,5,121,0,,,,
2007-10-12,62,2,126,0,,,,
2007-10-13,99,3,197,0,,,,
2007-10-14,78,1,165,0,,,,
2007-10-15,61,5,108,0,,,,
2007-10-16,65,1,109,0,,,,
2007-10-17,74,2,129,0,,,,
2007-10-18,68,1,109,0,,,,
2007-10-19,75,3,118,0,,,,
2007-10-20,98,7,168,0,,,,
2007-10-21,84,3,161,0,,,,
2007-10-22,51,2,81,0,,,,
2007-10-23,75,5,124,0,,,,
2007-10-24,60,0,97,0,,,,
2007-10-25,91,1,179,0,,,,
2007-10-26,104,7,231,0,,,,
2007-10-27,92,3,176,0,,,,
2007-10-28,82,1,156,0,,,,
2007-10-29,57,1,99,0,,,,
2007-10-30,68,1,118,0,,,,
2007-10-31,65,0,118,0,,,,
2007-11-01,70,1,118,0,,,,
2007-11-02,64,3,124,0,,,,
2007-11-03,99,4,193,0,,,,
2007-11-04,80,4,174,0,,,,
2007-11-05,61,2,92,0,,,,
2007-11-06,60,1,111,0,,,,
2007-11-07,63,1,106,0,,,,
2007-11-08,58,0,95,0,,,,
2007-11-09,60,2,112,0,,,,
2007-11-10,73,5,146,0,,,,
2007-11-11,72,2,165,0,,,,
2007-11-12,51,6,91,0,,,,
2007-11-13,68,1,125,0,,,,
2007-11-14,62,2,106,0,,,,
2007-11-15,68,2,116,0,,,,
2007-11-16,83,0,140,0,,,,
2007-11-17,80,1,137,0,,,,
2007-11-18,74,4,159,0,,,,
2007-11-19,71,7,120,0,,,,
2007-11-20,97,5,183,0,,,,
2007-11-21,75,1,130,0,,,,
2007-11-22,63,1,114,0,,,,
2007-11-23,85,4,143,0,,,,
2007-11-24,95,5,193,0,,,,
2007-11-25,69,3,112,0,,,,
2007-11-26,56,3,109,0,,,,
2007-11-27,74,4,136,0,,,,
2007-11-28,58,6,87,0,,,,
2007-11-29,75,5,153,0,,,,
2007-11-30,67,0,125,0,,,,
2007-12-01,88,3,142,0,,,,
2007-12-02,87,0,180,0,,,,
2007-12-03,46,0,76,0,,,,
2007-12-04,54,3,93,0,,,,
2007-12-05,55,2,108,0,,,,
2007-12-06,77,3,112,0,,,,
2007-12-07,90,4,156,0,,,,
2007-12-08,78,6,148,0,,,,
2007-12-09,85,5,153,0,,,,
2007-12-10,61,0,90,0,,,,
2007-12-11,83,8,130,0,,,,
2007-12-12,59,0,107,0,,,,
2007-12-13,73,4,116,0,,,,
2007-12-14,58,1,104,0,,,,
2007-12-15,91,2,159,0,,,,
2007-12-16,75,2,154,0,,,,
2007-12-17,34,2,60,0,,,,
2007-12-18,75,3,139,0,,,,
2007-12-19,80,2,145,0,,,,
2007-12-20,64,3,108,0,,,,
2007-12-21,70,3,125,0,,,,
2007-12-22,81,2,149,0,,,,
2007-12-23,63,4,127,0,,,,
2007-12-24,54,3,102,0,,,,
2007-12-25,56,1,107,0,,,,
2007-12-26,43,0,84,0,,,,
2007-12-27,79,3,154,0,,,,
2007-12-28,94,3,169,0,,,,
2007-12-29,103,2,220,0,,,,
2007-12-30,63,1,133,0,,,,
2007-12-31,66,0,127,0,,,,
2008-01-01,71,0,139,0,,,,
2008-01-02,42,1,68,0,,,,
2008-01-03,53,0,104,0,,,,
2008-01-04,60,0,115,0,,,,
2008-01-05,62,1,110,0,,,,
2008-01-06,60,2,119,0,,,,
2008-01-07,54,1,93,0,,,,
2008-01-08,47,0,99,0,,,,
2008-01-09,50,2,91,0,,,,
2008-01-10,45,0,83,0,,,,
2008-01-11,65,2,121,0,,,,
2008-01-12,89,5,156,0,,,,
2008-01-13,70,3,139,0,,,,
2008-01-14,42,0,87,0,,,,
2008-01-15,44,0,76,0,,,,
2008-01-16,61,2,98,0,,,,
2008-01-17,57,2,103,0,,,,
2008-01-18,53,2,93,0,,,,
2008-01-19,87,1,186,0,,,,
2008-01-20,88,1,171,0,,,,
2008-01-21,57,1,108,0,,,,
2008-01-22,84,3,148,0,,,,
2008-01-23,67,4,120,0,,,,
2008-01-24,51,2,79,0,,,,
2008-01-25,54,5,97,0,,,,
2008-01-26,81,2,183,0,,,,
2008-01-27,83,2,157,0,,,,
2008-01-28,57,1,96,0,,,,
2008-01-29,56,0,97,0,,,,
2008-01-30,52,3,98,0,,,,
2008-01-31,61,0,97,0,,,,
2008-02-01,62,2,99,0,,,,
2008-02-02,83,6,150,0,,,,
2008-02-03,60,4,121,0,,,,
2008-02-04,61,1,97,0,,,,
2008-02-05,83,2,149,0,,,,
2008-02-06,49,2,100,0,,,,
2008-02-07,51,2,108,0,,,,
2008-02-08,57,3,132,0,,,,
2008-02-09,52,1,113,0,,,,
2008-02-10,37,2,71,0,,,,
2008-02-11,37,1,61,0,,,,
2008-02-12,48,1,94,0,,,,
2008-02-13,73,2,123,0,,,,
2008-02-14,62,0,101,0,,,,
2008-02-15,46,2,74,0,,,,
2008-02-16,79,2,170,0,,,,
2008-02-17,58,0,123,0,,,,
2008-02-18,52,0,88,0,,,,
2008-02-19,55,1,122,0,,,,
2008-02-20,59,2,108,0,,,,
2008-02-21,65,7,106,0,,,,
2008-02-22,77,3,142,0,,,,
2008-02-23,93,4,195,0,,,,
2008-02-24,76,2,147,0,,,,
2008-02-25,67,3,117,0,,,,
2008-02-26,82,0,147,0,,,,
2008-02-27,71,1,121,0,,,,
2008-02-28,55,3,95,0,,,,
2008-02-29,77,5,136,0,,,,
2008-03-01,90,11,168,0,,,,
2008-03-02,69,2,134,0,,,,
2008-03-03,42,0,80,0,,,,
2008-03-04,74,2,136,0,,,,
2008-03-05,64,4,119,0,,,,
2008-03-06,64,3,104,0,,,,
2008-03-07,81,1,130,0,,,,
2008-03-08,85,4,156,0,,,,
2008-03-09,73,0,161,0,,,,
2008-03-10,55,3,113,0,,,,
2008-03-11,54,4,82,0,,,,
2008-03-12,44,1,74,0,,,,
2008-03-13,72,4,132,0,,,,
2008-03-14,73,1,129,0,,,,
2008-03-15,84,0,182,0,,,,
2008-03-16,74,3,146,0,,,,
2008-03-17,54,3,96,0,,,,
2008-03-18,54,2,97,0,,,,
2008-03-19,85,3,133,0,,,,
2008-03-20,68,2,115,0,,,,
2008-03-21,64,1,100,0,,,,
2008-03-22,99,3,210,0,,,,
2008-03-23,156,2,288,0,,,,
2008-03-24,53,1,113,0,,,,
2008-03-25,64,1,107,0,,,,
2008-03-26,63,1,114,0,,,,
2008-03-27,56,4,92,0,,,,
2008-03-28,65,2,128,0,,,,
2008-03-29,132,6,242,0,,,,
2008-03-30,112,2,200,0,,,,
2008-03-31,62,3,117,0,,,,
2008-04-01,66,4,110,0,,,,
2008-04-02,60,2,103,0,,,,
2008-04-03,59,3,95,0,,,,
2008-04-04,66,4,121,0,,,,
2008-04-05,94,4,169,0,,,,
2008-04-06,91,4,178,0,,,,
2008-04-07,54,4,96,0,,,,
2008-04-08,71,3,146,0,,,,
2008-04-09,106,2,209,0,,,,
2008-04-10,70,6,104,0,,,,
2008-04-11,69,0,114,0,,,,
2008-04-12,86,1,177,0,,,,
2008-04-13,88,1,193,0,,,,
2008-04-14,50,3,68,0,,,,
2008-04-15,66,5,111,0,,,,
2008-04-16,66,4,105,0,,,,
2008-04-17,62,4,95,0,,,,
2008-04-18,55,2,98,0,,,,
2008-04-19,83,1,155,0,,,,
2008-04-20,81,5,182,0,,,,
2008-04-21,42,0,82,0,,,,
2008-04-22,97,3,178,0,,,,
2008-04-23,81,2,145,0,,,,
2008-04-24,64,2,109,0,,,,
2008-04-25,89,3,151,0,,,,
2008-04-26,111,4,198,0,,,,
2008-04-27,62,4,106,0,,,,
2008-04-28,51,1,94,0,,,,
2008-04-29,74,0,126,0,,,,
2008-04-30,61,2,107,0,,,,
2008-05-01,96,1,183,0,,,,
2008-05-02,54,2,108,0,,,,
2008-05-03,78,2,160,0,,,,
2008-05-04,93,5,188,0,,,,
2008-05-05,77,2,167,0,,,,
2008-05-06,45,0,67,0,,,,
2008-05-07,60,2,133,0,,,,
2008-05-08,58,2,102,0,,,,
2008-05-09,56,4,103,0,,,,
2008-05-10,79,6,145,0,,,,
2008-05-11,69,2,162,0,,,,
2008-05-12,69,4,119,0,,,,
2008-05-13,63,1,104,0,,,,
2008-05-14,67,2,130,0,,,,
2008-05-15,58,1,105,0,,,,
2008-05-16,57,1,98,0,,,,
2008-05-17,79,5,145,0,,,,
2008-05-18,125,3,291,0,,,,
2008-05-19,66,1,124,0,,,,
2008-05-20,56,1,83,0,,,,
2008-05-21,66,1,117,0,,,,
2008-05-22,52,3,85,0,,,,
2008-05-23,65,1,113,0,,,,
2008-05-24,89,0,160,0,,,,
2008-05-25,80,2,155,0,,,,
2008-05-26,53,2,79,0,,,,
2008-05-27,52,0,85,0,,,,
2008-05-28,97,3,164,0,,,,
2008-05-29,61,3,112,0,,,,
2008-05-30,70,1,99,0,,,,
2008-05-31,78,1,152,0,,,,
2008-06-01,69,3,133,0,,,,
2008-06-02,66,3,112,0,,,,
2008-06-03,65,1,106,0,,,,
2008-06-04,67,0,117,0,,,,
2008-06-05,83,3,140,0,,,,
2008-06-06,88,3,173,0,,,,
2008-06-07,66,0,120,0,,,,
2008-06-08,73,2,135,0,,,,
2008-06-09,40,1,74,0,,,,
2008-06-10,49,0,80,0,,,,
2008-06-11,56,2,106,0,,,,
2008-06-12,70,3,129,0,,,,
2008-06-13,72,2,121,0,,,,
2008-06-14,86,5,158,0,,,,
2008-06-15,69,2,126,0,,,,
2008-06-16,47,0,78,0,,,,
2008-06-17,65,1,113,0,,,,
2008-06-18,115,5,188,0,,,,
2008-06-19,64,1,110,0,,,,
2008-06-20,62,1,117,0,,,,
2008-06-21,88,1,171,0,,,,
2008-06-22,91,2,153,0,,,,
2008-06-23,41,1,67,0,,,,
2008-06-24,63,1,103,0,,,,
2008-06-25,66,1,135,0,,,,
2008-06-26,57,2,93,0,,,,
2008-06-27,65,3,102,0,,,,
2008-06-28,115,8,226,0,,,,
2008-06-29,81,3,164,0,,,,
2008-06-30,53,3,90,0,,,,
2008-07-01,62,1,100,0,,,,
2008-07-02,80,2,144,0,,,,
2008-07-03,69,0,115,0,,,,
2008-07-04,64,2,108,0,,,,
2008-07-05,96,0,178,0,,,,
2008-07-06,58,3,84,0,,,,
2008-07-07,47,2,78,0,,,,
2008-07-08,51,2,92,0,,,,
2008-07-09,41,1,59,0,,,,
2008-07-10,54,0,101,0,,,,
2008-07-11,71,3,143,0,,,,
2008-07-12,89,2,173,0,,,,
2008-07-13,82,5,150,0,,,,
2008-07-14,49,3,79,0,,,,
2008-07-15,55,0,92,0,,,,
2008-07-16,60,4,103,0,,,,
2008-07-17,65,1,113,0,,,,
2008-07-18,60,2,107,0,,,,
2008-07-19,100,4,201,0,,,,
2008-07-20,103,3,171,0,,,,
2008-07-21,65,1,111,0,,,,
2008-07-22,63,1,109,0,,,,
2008-07-23,61,1,94,0,,,,
2008-07-24,93,0,188,0,,,,
2008-07-25,93,5,151,0,,,,
2008-07-26,112,4,224,0,,,,
2008-07-27,63,1,121,0,,,,
2008-07-28,29,0,51,0,,,,
2008-07-29,62,2,109,0,,,,
2008-07-30,50,2,85,0,,,,
2008-07-31,61,3,87,0,,,,
2008-08-01,65,6,115,0,,,,
2008-08-02,93,4,167,0,,,,
2008-08-03,81,5,171,0,,,,
2008-08-04,62,2,142,0,,,,
2008-08-05,48,1,82,0,,,,
2008-08-06,27,3,43,0,,,,
2008-08-07,57,2,96,0,,,,
2008-08-08,64,2,119,0,,,,
2008-08-09,75,3,145,0,,,,
2008-08-10,59,11,130,0,,,,
2008-08-11,50,2,78,0,,,,
2008-08-12,77,4,140,0,,,,
2008-08-13,60,1,103,0,,,,
2008-08-14,46,1,75,0,,,,
2008-08-15,98,5,186,0,,,,
2008-08-16,95,3,209,0,,,,
2008-08-17,54,0,98,0,,,,
2008-08-18,54,0,99,0,,,,
2008-08-19,62,0,107,0,,,,
2008-08-20,55,5,84,0,,,,
2008-08-21,75,2,141,0,,,,
2008-08-22,117,6,212,0,,,,
2008-08-23,85,2,146,0,,,,
2008-08-24,46,3,97,0,,,,
2008-08-25,40,2,70,0,,,,
2008-08-26,55,4,90,0,,,,
2008-08-27,49,1,92,0,,,,
2008-08-28,64,2,129,0,,,,
2008-08-29,57,5,89,0,,,,
2008-08-30,86,5,139,0,,,,
2008-08-31,90,3,159,0,,,,
2008-09-01,85,0,139,0,,,,
2008-09-02,61,4,97,0,,,,
2008-09-03,85,3,138,0,,,,
2008-09-04,46,4,76,0,,,,
2008-09-05,54,1,103,0,,,,
2008-09-06,61,3,112,0,,,,
2008-09-07,64,1,113,0,,,,
2008-09-08,43,4,71,0,,,,
2008-09-09,48,4,71,0,,,,
2008-09-10,73,3,118,0,,,,
2008-09-11,66,4,116,0,,,,
2008-09-12,78,0,156,0,,,,
2008-09-13,57,0,94,0,,,,
2008-09-14,59,0,129,0,,,,
2008-09-15,71,2,163,0,,,,
2008-09-16,55,6,100,0,,,,
2008-09-17,45,2,73,0,,,,
2008-09-18,43,2,77,0,,,,
2008-09-19,50,1,83,0,,,,
2008-09-20,79,3,150,0,,,,
2008-09-21,63,1,122,0,,,,
2008-09-22,57,3,100,0,,,,
2008-09-23,63,0,97,0,,,,
2008-09-24,53,1,115,0,,,,
2008-09-25,82,0,155,0,,,,
2008-09-26,62,1,118,0,,,,
2008-09-27,75,5,149,0,,,,
2008-09-28,86,8,169,0,,,,
2008-09-29,42,3,75,0,,,,
2008-09-30,62,3,120,0,,,,
2008-10-01,66,3,118,0,,,,
2008-10-02,84,3,150,0,,,,
2008-10-03,86,2,173,0,,,,
2008-10-04,87,1,170,0,,,,
2008-10-05,94,4,202,0,,,,
2008-10-06,55,1,89,0,,,,
2008-10-07,66,3,98,0,,,,
2008-10-08,62,2,111,0,,,,
2008-10-09,80,6,127,0,,,,
2008-10-10,78,1,133,0,,,,
2008-10-11,85,3,152,0,,,,
2008-10-12,82,4,165,0,,,,
2008-10-13,52,2,87,0,,,,
2008-10-14,64,3,104,0,,,,
2008-10-15,46,8,99,0,,,,
2008-10-16,67,1,124,0,,,,
2008-10-17,74,4,142,0,,,,
2008-10-18,88,4,166,0,,,,
2008-10-19,78,2,167,0,,,,
2008-10-20,54,4,93,0,,,,
2008-10-21,50,3,73,0,,,,
2008-10-22,94,2,164,0,,,,
2008-10-23,73,2,121,0,,,,
2008-10-24,91,4,170,0,,,,
2008-10-25,92,3,166,0,,,,
2008-10-26,103,5,196,0,,,,
2008-10-27,38,1,70,0,,,,
2008-10-28,57,3,88,0,,,,
2008-10-29,71,1,115,0,,,,
2008-10-30,65,3,114,0,,,,
2008-10-31,102,10,197,0,,,,
2008-11-01,99,3,213,0,,,,
2008-11-02,61,1,118,0,,,,
2008-11-03,49,3,90,0,,,,
2008-11-04,53,2,96,0,,,,
2008-11-05,73,4,123,0,,,,
2008-11-06,58,1,96,0,,,,
2008-11-07,80,7,155,0,,,,
2008-11-08,93,2,152,0,,,,
2008-11-09,74,3,147,0,,,,
2008-11-10,61,6,90,0,,,,
2008-11-11,66,1,116,0,,,,
2008-11-12,64,1,120,0,,,,
2008-11-13,66,0,131,0,,,,
2008-11-14,68,4,111,0,,,,
2008-11-15,111,3,218,0,,,,
2008-11-16,82,3,181,0,,,,
2008-11-17,55,4,87,0,,,,
2008-11-18,69,1,133,0,,,,
2008-11-19,75,5,118,0,,,,
2008-11-20,84,4,135,0,,,,
2008-11-21,87,1,161,0,,,,
2008-11-22,86,5,154,0,,,,
2008-11-23,78,4,135,0,,,,
2008-11-24,60,4,105,0,,,,
2008-11-25,56,1,95,0,,,,
2008-11-26,78,3,137,0,,,,
2008-11-27,84,3,140,0,,,,
2008-11-28,71,3,115,0,,,,
2008-11-29,102,2,212,0,,,,
2008-11-30,79,2,156,0,,,,
2008-12-01,59,3,111,0,,,,
2008-12-02,43,1,79,0,,,,
2008-12-03,65,3,111,0,,,,
2008-12-04,65,0,119,0,,,,
2008-12-05,86,4,134,0,,,,
2008-12-06,108,3,201,0,,,,
2008-12-07,75,1,155,0,,,,
2008-12-08,41,2,69,0,,,,
2008-12-09,47,1,74,0,,,,
2008-12-10,51,3,85,0,,,,
2008-12-11,75,1,180,0,,,,
2008-12-12,59,4,108,0,,,,
2008-12-13,83,2,177,0,,,,
2008-12-14,80,3,159,0,,,,
2008-12-15,51,0,74,0,,,,
2008-12-16,50,4,98,0,,,,
2008-12-17,56,0,104,0,,,,
2008-12-18,78,3,137,0,,,,
2008-12-19,65,2,116,0,,,,
2008-12-20,101,4,202,0,,,,
2008-12-21,70,1,138,0,,,,
2008-12-22,52,8,92,0,,,,
2008-12-23,74,3,147,0,,,,
2008-12-24,59,1,99,0,,,,
2008-12-25,66,0,129,0,,,,
2008-12-26,59,0,102,0,,,,
2008-12-27,93,3,162,0,,,,
2008-12-28,68,0,143,0,,,,
2008-12-29,46,1,83,0,,,,
2008-12-30,83,6,142,0,,,,
2008-12-31,94,1,200,0,,,,
2009-01-01,60,1,135,0,,,,
2009-01-02,48,0,93,0,,,,
2009-01-03,55,6,92,0,,,,
2009-01-04,54,2,102,0,,,,
